FIPS,f15m_ndays_pctlocal,PctPopUrban,HMI,MedAge,PctWNL,PctMBSA
42031,0.278,0.234,42389,39.4,96.8,0.288
42033,0.728,0.462,41030,42.9,94.4,0.259
42035,0.72,0.543,42184,38.5,95.9,0.242
42037,0.644,0.591,44807,39.5,94.4,0.301
42039,0.668,0.363,42504,41.7,95.7,0.297
42041,0.7,0.778,60826,40.3,89.4,0.392
42043,0.808,0.867,54066,39.4,69.9,0.381
42045,0.92,0.995,64041,38.7,71.1,0.42
42047,0.714,0.443,45767,45.1,98.1,0.223
42049,0.782,0.8,45202,38.6,86.5,0.328
42051,0.365,0.521,39115,43.6,92.9,0.258
42053,0.111,0,36556,43,75.8,0.206
42055,0.825,0.596,52637,40.1,90.2,0.321
42057,0.524,0,48461,41.8,96.9,0.235
42059,0.987,0.332,44388,41.1,94.1,0.285
42061,0.627,0.313,44183,41.2,91.9,0.284
42063,0.559,0.399,43997,38.3,94.4,0.282
42065,0.671,0.385,41262,43,97.9,0.244
42067,0.608,0.177,46163,40.9,95.7,0.251
42069,0.575,0.837,46044,41.8,89.7,0.343
42071,0.675,0.787,56483,38.2,84.9,0.323
42073,0.873,0.597,43546,43.6,93.2,0.3
42075,0.902,0.734,54818,41,86.9,0.302
42077,0.842,0.921,54923,39.4,71.6,0.358
42079,0.709,0.8,44402,42.5,88.2,0.305
42081,0.604,0.637,45430,41.1,91.9,0.29
42083,0.293,0.365,41834,41.5,94.5,0.29
42085,0.73,0.555,44301,42.8,91,0.303
42087,0.38,0.495,40384,42.5,96.8,0.25
42089,0.319,0.616,57408,40.3,70.5,0.337
42091,0.858,0.971,79183,40.6,79,0.485
42093,0.822,0.462,51482,43.9,94.2,0.388
42095,0.701,0.872,60097,40.9,81,0.343
42097,0.673,0.651,41208,43.4,94.3,0.267
42099,0.708,0.115,57375,41.1,96.6,0.28
42101,0.852,1,37192,33.5,36.9,0.355
42103,0.828,0.292,59340,43.7,82.9,0.315
42105,0.52,0,41547,44.9,97.4,0.29
42107,0.367,0.635,45012,43.2,93.2,0.277
42109,0.931,0.332,46513,39.2,96,0.26
42111,0.586,0.292,43597,44.3,95.5,0.28
42113,0.729,0,40964,49.9,94.7,0.255
42115,0.876,0.16,48231,45.1,97.1,0.271
42117,0.6,0.099,44187,42.4,96.6,0.297
42119,0.743,0.572,48528,38.5,85.2,0.336
42121,0.47,0.452,41977,44.3,96.5,0.278
42123,0.548,0.45,43764,45.1,97.6,0.301
42125,0.679,0.692,53693,43.6,93.4,0.333
42127,0.636,0.119,49313,45.9,92,0.272
42129,0.753,0.746,50736,45.1,94.8,0.34
42131,0.68,0.165,48482,42.3,96.4,0.252
42133,0.814,0.753,58745,40.1,86.2,0.319
44001,0.857,0.989,71238,42.9,94.3,0.488
44003,0.64,0.92,62279,42.7,91.6,0.364
44005,0.41,0.879,71713,43.2,87.9,0.437
44007,0.808,0.945,49297,37,66.1,0.336
44009,0.751,0.692,72138,42.3,92.4,0.435
45001,0.533,0.214,35947,41.6,69.1,0.266
45003,0.929,0.63,44509,40,67.8,0.348
45005,0,0.317,25252,38.8,23.1,0.271
45007,0.782,0.621,41579,39.7,78.8,0.298
45009,0.698,0.455,31483,39.3,35.6,0.262
45011,0.097,0.175,35231,38.8,51.8,0.262
45013,0.454,0.804,57316,40.6,66.1,0.32
45015,0.959,0.71,52427,34.5,63.9,0.31
45017,0.8,0,40704,43.4,53.1,0.276
45019,0.683,0.891,50792,35.9,62,0.384
45021,0.657,0.39,34202,38.3,74,0.255
45023,0.903,0.282,33103,40.3,59.1,0.206
45025,0.088,0.262,31252,39.3,61.6,0.232
45027,0.026,0.143,31410,41.4,46.2,0.284
45029,0.42,0.244,33233,40.7,55.9,0.248
45031,0.642,0.422,36323,39.6,55.3,0.279
45033,0.144,0.305,28817,36.7,47.3,0.191
45035,0.775,0.805,53857,35.6,65.5,0.343
45037,0.906,0.267,43861,40.3,56.3,0.252
45039,0.685,0.217,36120,42.4,38,0.248
45041,0.749,0.615,41910,37.6,54.1,0.336
45043,0.407,0.585,40131,45.4,62,0.289
45045,0.816,0.874,49022,37.2,70.3,0.366
45047,0.814,0.602,36540,37.9,61.3,0.3
45049,0.053,0.215,34233,38.4,41.2,0.255
45051,0.63,0.696,42431,41.1,77.3,0.276
45053,0.796,0.333,36413,34.6,37.4,0.215
45055,0.75,0.423,43765,40.2,69.7,0.297
45057,0.22,0.5,42217,39.7,69.8,0.262
45059,0.656,0.358,37383,39.9,69,0.227
45061,0.033,0.28,27373,38.9,32.9,0.255
45063,0.833,0.747,54061,37.9,77,0.361
45065,0.426,0,40028,50,48.3,0.225
45067,0.24,0.392,29149,39.9,40,0.258
45069,0,0.45,28297,38.8,40.3,0.208
45071,0.261,0.322,41718,39.9,60.5,0.278
45073,0.58,0.351,41394,43.4,85.9,0.314
45075,0.457,0.362,34110,38.1,33.7,0.286
45077,0.518,0.642,41788,34.9,87.2,0.337
45079,0.739,0.909,48359,32.6,45.3,0.392
45081,0.233,0.195,38514,39.6,58.1,0.234
45083,0.791,0.726,42919,38,70.1,0.304
45085,0.361,0.68,41366,35.4,46.9,0.295
45087,0.911,0.346,32556,41.9,66.1,0.236
45089,0.031,0.181,25849,40.2,31.2,0.232
45091,0.763,0.77,53740,37.2,72.7,0.361
46003,0,0,46667,43.2,93.4,0.326
46005,0.846,0.726,42196,41.2,85.8,0.274
46007,0,0,37607,28.7,33.3,0.405
46009,0,0,40980,43.1,88.9,0.422
46011,0.906,0.703,46896,26.3,92.3,0.333
46013,0.481,0.711,51398,38.6,92.6,0.329
46015,0.254,0,45284,41.3,87.8,0.367
46017,0,0,30962,25,14.8,0.339
46019,0.089,0.518,41332,41.1,92.6,0.261
46021,0.361,0,35729,50.1,97.5,0.401
46023,0,0,40102,38.2,64.6,0.336
46025,0,0,49055,45.7,97.4,0.339
46027,0.583,0.757,38173,25,90,0.39
46029,0.893,0.775,47214,37.7,94.6,0.272
46031,0,0,30880,29.7,29.7,0.448
46033,0.086,0,50074,50.3,92.8,0.434
46035,0.089,0.767,48341,37.8,93.8,0.341
46037,0.235,0,39761,47.9,87.6,0.329
46039,0.226,0,51632,43.9,96.7,0.322
46041,0,0.359,30710,30,20.9,0.446
46043,0,0,49200,48.3,96.3,0.382
46045,0,0,49831,45.7,97,0.357
46047,0.076,0.5,37667,50.5,87.4,0.316
46049,0,0,41453,46.9,98.3,0.407
46051,0.884,0.446,48896,45.1,96.1,0.294
46053,0,0,36719,48.2,89.4,0.404
46055,0.44,0,47198,48.8,94.1,0.455
46057,0.997,0,55563,36.8,96.2,0.317
46059,0.333,0,47679,48.2,98.2,0.338
46061,0.375,0,55815,35.5,98.4,0.361
46063,0.794,0,44353,43.3,95.4,0.436
46065,0.669,0.747,59338,39.8,85,0.43
46067,0.528,0,42451,46.8,96.6,0.386
46069,0,0,47813,46.4,88.9,0.402
46071,0.3,0,46224,31.5,42.6,0.468
46073,0,0,46591,48.6,94.6,0.322
46075,0.667,0,44808,46.9,94.3,0.327
46077,0.381,0,51373,47.1,96.9,0.351
46079,0.951,0.551,48936,39.9,95.6,0.301
46081,0.363,0.631,43273,41,92.7,0.296
46083,0.953,0.707,74751,32.8,95.3,0.446
46085,0.018,0,47596,36.1,58.1,0.434
46087,0.625,0,52703,42.7,97,0.364
46089,0,0,37240,50.8,97.8,0.426
46091,0.365,0,46597,43.2,84.6,0.31
46093,0.3,0.62,49324,35.9,90.2,0.294
46095,0.788,0,35109,34.2,39.3,0.444
46097,0,0,48477,46.4,97.1,0.409
46099,0.809,0.864,52345,34.5,86.2,0.325
46101,0,0,51791,40.5,80.6,0.387
46103,0.269,0.792,50833,36.8,81.7,0.34
46105,0.825,0,38362,48.5,96.7,0.405
46107,0.894,0,44556,50.6,97,0.327
46109,0.214,0,47191,39.5,61.5,0.357
46111,0,0,48384,47.1,97.5,0.318
46113,0.027,0.2,25648,23.5,2.8,0.4
46115,0.613,0,48911,44.4,96.6,0.348
46117,0.093,0.575,54620,41.9,89.5,0.386
46119,0.958,0,54524,46.6,96.4,0.406
46121,0.1,0,31934,24,9.5,0.351
46123,0.963,0.515,39324,45.3,82.8,0.453
46125,0,0,51925,43.7,96.8,0.317
46127,0.914,0.386,63468,40.2,94.5,0.392
46129,0.807,0.636,41826,47.2,82.2,0.345
46135,0.02,0.652,52578,41.3,91.6,0.313
46137,0.25,0.265,32708,25.4,21.7,0.49
47001,0.585,0.653,43620,42.6,90.7,0.345
47003,0.473,0.444,40759,36.4,78.5,0.253
47005,0.098,0.215,33033,45.5,94.4,0.24
47007,0.712,0,33443,42.3,92.7,0.235
47009,0.487,0.674,45991,41.4,92.1,0.315
47011,0.593,0.67,41083,38.2,88.5,0.285
47013,0.605,0.45,31943,41.7,97,0.243
47015,0.578,0.189,40689,41.4,95.6,0.243
47017,0,0.169,35049,42,85.7,0.302
47019,0.581,0.59,31842,42.2,95.5,0.284
47021,0.777,0.17,52446,39.3,94.4,0.306
47023,0.717,0.348,41875,36.2,86.6,0.298
47025,0.139,0.284,33229,41.1,96.4,0.275
47027,0.85,0,29727,45.1,95.7,0.232
47029,0.294,0.325,30573,42.9,94.2,0.212
47031,0.34,0.527,37618,39.7,90,0.311
47033,0.817,0.326,36066,39.6,77.1,0.277
47035,0.589,0.391,37188,48.3,95.8,0.285
47037,0.846,0.966,47335,33.9,57.4,0.391
47039,0.714,0,36258,44.3,93.1,0.319
47041,0.53,0.216,37482,41,90.7,0.266
47043,0.841,0.322,44318,38.7,90.4,0.284
47045,0.028,0.571,38953,39.3,81,0.29
47047,0.523,0.21,56618,41.9,68.2,0.333
47049,0.842,0,29192,42.3,97.6,0.284
47051,0.842,0.304,42904,41.3,89.7,0.316
47053,0.763,0.523,38343,39.9,77.6,0.286
47055,0.488,0.263,38495,42.1,85.5,0.291
47057,0.571,0,32364,42.1,96,0.235
47059,0.766,0.348,35545,42.6,93.9,0.293
47061,0.816,0,26814,41.4,97.2,0.239
47063,0.375,0.781,39596,39.6,82.9,0.26
47065,0.637,0.9,46702,39.3,72,0.374
47067,0.724,0,23892,42.9,97.9,0.238
47069,0.627,0.198,30973,39.2,55.8,0.239
47071,0.659,0.321,33622,43.5,92.6,0.232
47073,0.971,0.421,37357,42.1,95.8,0.282
47075,0,0.526,34542,39.2,44.8,0.235
47077,0.604,0.236,38280,39.7,88.2,0.257
47079,0.333,0.332,36950,44.3,88.2,0.266
47081,0.834,0,39581,40,91.8,0.248
47083,0,0,35271,41.8,94.1,0.191
47085,0.361,0.175,42846,41.9,94.4,0.252
47087,0.94,0,33386,44.7,96.8,0.277
47089,0.253,0.405,39745,40.8,92.9,0.26
47091,0.264,0.148,29609,43.3,95.2,0.258
47093,0.866,0.891,47694,37.2,83.9,0.398
47095,0.747,0,27115,38.3,69.1,0.173
47097,0.205,0.413,32326,36.4,61.2,0.241
47099,0.943,0.241,37368,39.7,94.8,0.237
47101,0.357,0.298,34397,41.2,94.6,0.263
47103,0.92,0.275,41571,41.8,88.1,0.263
47105,0.27,0.594,51074,46,90.2,0.295
47107,0.542,0.397,39410,41.6,90.4,0.254
47109,0.992,0.147,33452,41.6,91,0.263
47111,0.828,0.204,35306,38.7,94.2,0.231
47113,0.811,0.742,41617,36.8,58.1,0.331
47115,0.709,0.23,41268,42.3,93.2,0.271
47117,0.461,0.342,42291,38.9,86.8,0.256
47119,0.943,0.584,45336,38.4,80.2,0.316
47121,0.5,0,35150,42.9,95.8,0.201
47123,0.369,0.239,37595,41.6,92.4,0.226
47125,0.866,0.803,49617,30,67.1,0.309
47127,0.224,0.001,46170,43.3,94.9,0.279
47129,0.847,0.001,37631,39.8,93.9,0.247
47131,0.554,0.384,39467,41.4,84.8,0.255
47133,0.207,0.158,34604,41.6,97.1,0.256
47135,0.736,0,32845,43.1,94.8,0.289
47137,0.809,0,35184,47.2,97.8,0.375
47139,0.369,0,39074,42.5,96.7,0.231
47141,0.43,0.65,33709,35.9,89.9,0.333
47143,0.638,0.32,36741,39.8,92.1,0.237
47145,0.683,0.49,42223,44.9,93.7,0.296
47147,0.123,0.468,52792,37.6,84.7,0.31
47149,0.741,0.83,55401,32.2,75.6,0.344
47151,0.895,0.194,28401,38.1,98.1,0.247
47153,0.452,0.262,36434,40.6,95,0.284
47155,0.323,0.434,43649,40.9,91.6,0.238
47157,0.827,0.972,46250,34.6,38.7,0.348
47159,0.392,0.171,42383,39.9,93.9,0.246
47161,0.936,0,39781,42.8,93.6,0.315
47163,0.928,0.744,39479,43.6,94.4,0.306
47165,0.486,0.721,55509,38.6,87,0.35
47167,0.524,0.449,52423,36.6,76.7,0.31
47169,0.1,0,43034,39.5,85.9,0.267
47171,0.601,0.553,32292,44.9,94.7,0.278
47173,0.421,0,34399,40.1,97,0.227
47175,0.588,0,33547,44.5,97.5,0.26
47177,0.388,0.386,34641,39.3,87.2,0.244
47179,0.482,0.736,42075,39.3,90.2,0.369
47181,0.722,0,33198,40.9,91.3,0.251
47183,0.946,0.33,35273,37,87.7,0.315
47185,0.761,0.218,34474,42,94.8,0.241
47187,0.873,0.806,89779,38.5,86.7,0.54
47189,0.761,0.615,60390,39.3,87.5,0.351
48001,0.608,0.329,40653,39.1,61.2,0.242
48003,0,0.835,57825,33.4,47.9,0.25
48005,0.829,0.569,41354,36.3,63.3,0.273
48007,0.478,0.727,42476,49,70.6,0.299
48009,0.073,0.11,56452,42.6,90.4,0.336
48011,0.983,0,61635,46.2,90.7,0.413
48013,0.12,0.393,47543,36.2,36.3,0.269
48015,0.689,0.337,53265,40.7,65.7,0.319
48017,0,0.712,46139,32.5,38.3,0.291
48019,0.399,0,49215,48.8,80.9,0.391
48021,0.634,0.361,51750,38.4,57.2,0.306
48023,0.75,0,33445,47,84.5,0.323
48025,0.472,0.57,43690,35.4,34.4,0.199
48027,0.573,0.848,50060,29.6,50.7,0.317
48029,0.745,0.955,50112,32.8,30.3,0.343
48031,0.546,0,49487,46.7,79.4,0.331
48033,0,0,71607,46,84.1,0.558
48035,0.764,0.188,44742,45.2,80.7,0.303
48037,0.425,0.646,42346,37.9,66.3,0.292
48039,0.863,0.775,67603,35.1,53.2,0.404
48041,0.961,0.879,38310,24.5,59.1,0.394
48043,0.476,0.651,40477,41.5,54.3,0.399
48045,0.255,0,36250,45.7,71,0.349
48047,0.417,0.682,21865,37.7,7.9,0.205
48049,0.556,0.596,39776,40.1,74.7,0.282
48051,0.667,0.233,45651,43,68.1,0.272
48053,0.584,0.443,48115,43.2,76.1,0.271
48055,0.61,0.577,44152,34.8,44.2,0.255
48057,0.441,0.553,47027,38.4,45.8,0.259
48059,0.234,0.278,44902,43,89.1,0.272
48061,0.637,0.916,33179,30.6,10.7,0.277
48063,0,0.385,37079,38.3,58.9,0.275
48065,0.234,0.048,65026,42.4,88.5,0.321
48067,0.767,0.26,35598,43.1,77.2,0.22
48069,0.588,0.542,36402,33.9,37.3,0.228
48071,0.936,0.543,72489,36.1,70.6,0.361
48073,0.456,0.37,38378,37.4,62.7,0.251
48075,0.833,0.669,47532,33.7,61.5,0.311
48077,0.607,0.254,53776,44.8,92.5,0.308
48079,0,0,38650,35.7,42.5,0.225
48081,0.486,0,40795,48.4,79.8,0.392
48083,0.06,0.485,31373,46.3,80.1,0.275
48085,0.776,0.948,82762,35,63.1,0.513
48087,0,0,41576,38.6,63.4,0.341
48089,0.449,0.374,45146,43.6,59.9,0.299
48091,0.471,0.539,65839,42.5,71.3,0.383
48093,0.5,0.285,36020,43.3,72.6,0.323
48095,0.481,0,51411,41.4,44.3,0.343
48097,0.289,0.41,50067,39.4,78.7,0.272
48099,0.835,0.806,49819,29.8,62,0.297
48101,0.081,0,34639,47.1,69.3,0.295
48103,0,0.893,50417,35.2,40.3,0.236
48105,0.765,0.773,50475,39.1,35.3,0.191
48107,0.244,0,38187,37.9,43.3,0.299
48109,0.262,0,37105,38,21,0.249
48111,0.226,0.765,40895,32.2,55.6,0.257
48113,0.856,0.993,49481,32.5,33.1,0.329
48115,0,0.837,39714,33.4,39.1,0.249
48117,0.028,0.823,41444,31,30.7,0.258
48119,0.15,0,40375,44,83.2,0.295
48121,0.854,0.931,74155,33,64.4,0.43
48123,0.046,0.504,46454,42.8,57.1,0.252
48125,0.129,0,38401,42.3,65.1,0.354
48127,0.988,0.605,36681,35.7,12.2,0.197
48129,0.221,0,42411,42.5,85.3,0.356
48131,0.031,0.33,34131,37.3,10.2,0.161
48133,0.261,0.397,34914,42.7,82.2,0.282
48135,0.684,0.905,51466,31.4,41.1,0.227
48137,0.382,0,43839,47.2,47.3,0.274
48139,0.391,0.68,61952,35,65.5,0.316
48141,0.777,0.978,40157,31.3,13.1,0.295
48143,0.591,0.537,39586,31,77.5,0.293
48145,0.383,0.326,32908,39.9,52.5,0.246
48147,0.09,0.295,44355,41,80.9,0.293
48149,0.512,0.329,48015,46.4,73.5,0.269
48151,0,0,42125,45.7,70.4,0.282
48153,0,0.467,42279,38.5,43.1,0.282
48155,0,0,33750,46.7,81.4,0.45
48157,0.895,0.945,85297,35,36.2,0.477
48159,0,0.309,45523,42.1,81.1,0.282
48161,0.549,0.335,44502,40.9,68.9,0.279
48163,0.2,0.778,35849,32.3,16.2,0.168
48165,0.333,0.37,52910,28.4,60.6,0.249
48167,0.733,0.939,61877,37.2,59.3,0.399
48169,0,0.777,47540,33.7,45.8,0.303
48171,0.605,0.463,53668,49.6,78.4,0.325
48173,0,0,69107,38.2,67.3,0.361
48175,0.708,0,50923,45.7,60.2,0.3
48177,0.593,0.347,39248,37.2,44.6,0.234
48179,0.123,0.806,43504,38.8,69.1,0.249
48181,0.422,0.568,46429,39.5,78.7,0.308
48183,0.915,0.866,45525,35.3,60.8,0.279
48185,0.628,0.311,43994,40,60.6,0.246
48187,0.709,0.738,61958,36.4,54.8,0.345
48189,0.23,0.769,41191,32.2,37.6,0.237
48191,0.081,0,33006,43.5,59.6,0.295
48193,0.625,0.356,40655,46.7,88,0.26
48195,0,0.597,49150,35.5,55,0.276
48197,0.206,0,36377,42.7,71,0.335
48199,0.217,0.485,53013,38.1,88,0.311
48201,0.879,0.988,53137,32.2,33,0.342
48203,0.118,0.439,45675,37.4,65,0.28
48205,0.357,0.427,65750,39,67.8,0.378
48207,0.188,0.524,36857,44.6,70.3,0.311
48209,0.74,0.683,58651,30.4,58.6,0.384
48211,0.858,0.73,56379,35.9,69.8,0.248
48213,0.943,0.399,40900,42.8,80.9,0.258
48215,0.884,0.949,34146,28.3,7.8,0.258
48217,0.923,0.237,40769,41,73.6,0.26
48219,0.526,0.602,50565,33.6,51.4,0.268
48221,0.573,0.672,55754,45.9,87.1,0.359
48223,0.097,0.404,43657,38.8,75.4,0.297
48225,0.52,0.265,33119,43.6,62.4,0.276
48227,0.024,0.799,45612,38.5,53.7,0.256
48229,0.353,0,22545,36.5,18.1,0.241
48231,0.48,0.434,44858,37.8,74.8,0.304
48233,0.382,0.774,44731,37.8,74.4,0.234
48235,0,0,50357,45.1,72.1,0.346
48237,0.76,0.468,49038,39.2,80.6,0.234
48239,0.724,0.382,49528,39.4,62.9,0.288
48241,0.812,0.218,40417,40.5,75.4,0.239
48243,0.538,0,49056,52,63.6,0.37
48245,0.756,0.916,42568,36,44.6,0.286
48247,0,0.826,36121,35.6,6.3,0.209
48249,0.946,0.599,40585,34.9,19.7,0.27
48251,0.947,0.621,57535,36.3,76.6,0.303
48253,0.242,0.149,41297,39,62.1,0.275
48255,0.877,0.616,42862,37.2,40.2,0.298
48257,0.903,0.512,61194,35.4,70,0.33
48259,0.204,0.418,73410,44.1,77.1,0.463
48261,0,0,43438,41.3,20.7,0.289
48263,0,0,46875,48.4,82.8,0.4
48265,0.575,0.589,43601,47.3,72.2,0.329
48267,0.132,0.557,43424,48.6,74.9,0.308
48269,0,0,65000,43.4,84.6,0.395
48271,0.693,0.795,33257,45.3,41.6,0.246
48273,0.509,0.811,40566,29,23.3,0.326
48275,0.192,0,34295,41.6,63.1,0.288
48277,0.668,0.529,40104,39.7,76.1,0.269
48279,0.241,0.423,36727,36.3,43.1,0.26
48281,0.544,0.317,49277,41,75.4,0.284
48283,0.182,0.536,26756,30,13,0.197
48285,0.447,0.187,44149,45.2,76.2,0.311
48287,0.437,0.303,51534,39.8,65,0.264
48289,0.414,0,44452,45.7,77.8,0.281
48291,0.575,0.368,47228,36.4,69.2,0.223
48293,0.867,0.464,38823,39,61.7,0.294
48295,0.967,0,57978,37,67,0.328
48297,0.135,0,42829,43.8,59,0.303
48299,0.284,0.548,44094,55,89.6,0.291
48301,0.267,0,68750,52.7,73.2,0.206
48303,0.923,0.887,44397,30.4,57.3,0.332
48305,0,0.433,44375,39.4,50.4,0.279
48307,0.819,0.647,39194,43.5,67.2,0.222
48309,0.867,0.766,41922,32.7,58.9,0.316
48311,0.484,0,39500,49.8,61.1,0.206
48313,0.083,0.326,41732,34.5,58.8,0.268
48315,0.431,0,31967,48.4,71.7,0.241
48317,0.846,0,42607,34.7,53.7,0.233
48319,0.013,0,46865,49.3,77.1,0.337
48321,0.664,0.636,43096,38.4,47.4,0.231
48323,0.228,0.907,31395,30,2.9,0.216
48325,0.463,0.384,55326,38.6,46.5,0.326
48327,0.769,0,31215,50.4,63.6,0.205
48329,0.703,0.877,62993,33.5,53.2,0.321
48331,0.585,0.438,37391,40.5,65.5,0.275
48333,0.649,0,44213,45.7,81.5,0.342
48335,0,0.633,42045,35.4,50.5,0.268
48337,0.749,0.411,44231,43.6,88,0.311
48339,0.648,0.773,67766,36.1,71.2,0.373
48341,0.378,0.832,51181,30.7,38.2,0.212
48343,0.914,0.216,37849,42.2,66.8,0.297
48345,0,0,35845,49,83.7,0.407
48347,0.886,0.535,36777,29.8,61.5,0.32
48349,0.686,0.473,40795,37.1,59.9,0.246
48351,0.86,0,37246,40.7,74.9,0.238
48353,0.752,0.673,36806,39,60.4,0.254
48355,0.871,0.936,47057,35.1,32.9,0.289
48357,0.188,0.861,49964,31.8,49.5,0.212
48359,0.251,0,48929,34.4,82.8,0.391
48361,0.509,0.648,49507,38.6,83,0.279
48363,0.665,0.498,41670,40.3,78.1,0.284
48365,0.654,0.273,52453,38.9,73.6,0.242
48367,0.728,0.439,64515,38.9,85.3,0.362
48369,0.313,0.4,44943,31.9,38.4,0.23
48371,0.202,0.602,47019,36.6,27.9,0.216
48373,0.459,0.224,37855,42.9,72.3,0.253
48375,0.499,0.91,37951,33,49,0.251
48377,0.299,0.595,29634,38.5,14.5,0.289
48379,0.038,0.068,44478,45.8,87.5,0.272
48381,0.467,0.856,58529,35.3,78.2,0.37
48383,0,0.867,61250,33.5,36.2,0.247
48385,0.117,0,33885,50.5,72.5,0.378
48387,0.136,0.243,31712,45.1,73.9,0.255
48389,0.155,0.855,40571,35.4,19.5,0.236
48391,0.633,0.393,44548,43,45.2,0.238
48393,0.105,0,67321,41.3,90.5,0.391
48395,0.068,0.261,40601,40.4,59.1,0.287
48397,0.682,0.84,86119,35.9,74.1,0.449
48399,0,0.592,37667,42.3,65.1,0.282
48401,0.853,0.341,45752,38.6,66.1,0.264
48403,0.075,0,32963,50.5,87.5,0.26
48405,0.704,0,28390,47.1,69.7,0.223
48407,0.882,0,46107,43,76.6,0.261
48409,0.098,0.804,50657,36.1,42.2,0.283
48411,0.467,0.506,37743,40.6,67.4,0.252
48413,0,0,50648,33.7,54.1,0.3
48415,0.082,0.683,47513,36.8,57.8,0.256
48417,0.09,0,47277,42.9,87.7,0.357
48419,0,0.206,37081,37.6,65,0.238
48421,0,0,48185,36.8,58.1,0.313
48423,0.856,0.684,47432,35.6,62.1,0.335
48425,0.585,0,55269,40.3,77.7,0.408
48427,0.508,0.763,24927,29,4,0.205
48429,0.758,0.606,41728,40.1,75.7,0.276
48431,0,0,50543,41.8,64.1,0.308
48433,0,0,42429,46.3,80.9,0.379
48435,0.811,0.812,53806,38.7,39.7,0.22
48437,0.688,0.624,36753,37,51.2,0.281
48439,0.866,0.987,56853,33.4,51.8,0.358
48441,0.76,0.84,44891,32.8,67,0.306
48443,0.172,0,39479,44.5,50.3,0.227
48445,0,0.753,37679,35.1,45.4,0.362
48447,0.16,0,39286,46.6,88.5,0.279
48449,0.609,0.494,42939,32.5,49.2,0.223
48451,0.612,0.844,44545,34.3,57.9,0.299
48453,0.841,0.945,58025,31.9,50.5,0.451
48455,0.344,0.228,34555,47.3,81,0.246
48457,0.976,0.219,39940,42.1,80.4,0.257
48459,0.842,0.207,46600,40.5,82.1,0.253
48461,0,0,51750,36.5,48,0.218
48463,0.44,0.686,34902,35.3,29,0.275
48465,0.637,0.898,40450,32.3,17.5,0.247
48467,0.964,0.25,43439,42.1,85.8,0.276
48469,0.863,0.734,50364,36.4,47.9,0.282
48471,0.209,0.544,37617,34.5,58.5,0.309
48473,0.594,0.384,50097,31.7,44.6,0.291
48475,0.25,0.721,42568,37,46.2,0.2
48477,0.52,0.465,44858,41.6,66.4,0.302
48479,0.375,0.974,39449,27.8,3.3,0.254
48481,0.673,0.501,40411,37.2,47.7,0.266
48483,0.333,0,51766,40.2,71.1,0.312
48485,0.839,0.893,45086,33.9,68.4,0.308
48487,0.107,0.781,41658,38,63.4,0.273
48489,0.333,0.654,25886,32.1,10.1,0.23
48491,0.83,0.88,71803,34.2,63.8,0.451
48493,0.845,0.141,64571,40,58.7,0.317
48495,0,0.819,48992,34.7,42.5,0.22
48497,0.832,0.279,56005,38.4,79.7,0.277
48499,0.953,0.258,43649,47.5,84.9,0.281
48501,0,0.627,49340,32.8,39.2,0.241
48503,0.067,0.664,44429,41.8,80.6,0.244
48505,0.191,0.765,31109,28.3,6.1,0.208
48507,0,0.62,25625,30.8,5.5,0.273
49001,0.22,0.435,46660,31.9,86,0.271
49003,0.591,0.689,57292,30.6,88.3,0.312
49005,0.691,0.843,49506,25.5,85.5,0.367
49007,0.305,0.663,44724,34.4,84.1,0.266
49009,0.279,0,46917,42.8,94.4,0.234
49011,0.632,0.991,69707,29.2,85.8,0.407
49013,0.575,0.318,57683,29.7,87.1,0.288
49015,0.417,0.264,52763,32.8,92.1,0.252
49017,0.374,0,45357,39,91.6,0.309
49019,0.342,0.746,45888,39.9,84.1,0.267
49021,0.564,0.774,42369,26.8,87.1,0.326
49023,0.359,0.565,55247,29.3,94,0.258
49025,0.514,0.451,48540,44.5,93.2,0.338
49027,0.354,0.261,49238,33.7,84.7,0.242
49029,0.202,0.372,80337,32,96.1,0.403
49031,0.628,0,38500,40.5,91.2,0.385
49033,0.042,0,50000,34.7,94.1,0.338
49035,0.755,0.991,60555,30.8,74,0.366
49037,0.477,0.221,40492,29.9,43.9,0.326
49039,0.39,0.591,48369,28.4,86.7,0.331
49041,0.652,0.353,46229,32.8,92.9,0.277
49043,0.522,0.608,83336,37.1,85.4,0.426
49045,0.276,0.823,61412,29.6,84.5,0.334
49047,0.455,0.532,62067,29.1,82.8,0.257
49049,0.698,0.967,60196,24.6,84.2,0.398
49051,0.646,0.731,65050,31.6,84.2,0.349
49053,0.299,0.848,49279,32.5,85.6,0.314
49055,0.349,0,41458,37.1,93.4,0.326
49057,0.771,0.942,54974,30.7,78.1,0.313
50001,0.871,0.216,57565,41.3,94.1,0.41
50003,0.431,0.355,50221,45.1,95.7,0.361
50005,0.489,0.256,45395,42.1,95.8,0.347
50007,0.791,0.74,63989,36.2,91.3,0.463
50009,0.19,0,35916,47.4,96.6,0.283
50011,0.957,0.283,56240,39.6,94.9,0.343
50013,0.426,0,59509,45.5,94.7,0.35
50015,0.564,0,52686,39.7,95.7,0.38
50017,0.451,0.028,52480,43.8,96.4,0.389
50019,0.348,0.147,41953,43.7,96,0.303
50021,0.725,0.39,49271,44.3,96.3,0.344
50023,0.572,0.472,57281,42.3,94.9,0.428
50025,0.711,0.318,50234,44.9,94.1,0.395
